GEOID,NAME,TotalE,TotalM,PovertyE,PovertyM,median_incomeE,median_incomeM,pct_pov,median_income
36055011000,"Census Tract 110, Monroe County, New York",4563,751,132,121,45366,7292,2.89283366206443,45366
36055002000,"Census Tract 20, Monroe County, New York",5142,645,1024,425,27311,3150,19.9144301828082,27311
36055006700,"Census Tract 67, Monroe County, New York",3057,584,810,590,24024,5247,26.4965652600589,24024
36055014700,"Census Tract 147, Monroe County, New York",4704,23,666,232,35076,2540,14.1581632653061,35076
36055011901,"Census Tract 119.01, Monroe County, New York",6011,586,846,289,33164,6936,14.0741973049409,33164
36055015200,"Census Tract 152, Monroe County, New York",7096,20,783,402,32977,3815,11.0343855693348,32977
36055006400,"Census Tract 64, Monroe County, New York",2255,343,560,177,22326,3262,24.8337028824834,22326
36055011800,"Census Tract 118, Monroe County, New York",5296,261,730,542,42940,9358,13.7839879154079,42940
36117021502,"Census Tract 215.02, Wayne County, New York",4106,21,808,290,27106,2740,19.6785192401364,27106
36117021200,"Census Tract 212, Wayne County, New York",4470,406,472,230,26662,2361,10.5592841163311,26662
36117021800,"Census Tract 218, Wayne County, New York",1832,205,285,119,28090,3650,15.556768558952,28090
36055013503,"Census Tract 135.03, Monroe County, New York",5406,756,71,60,46042,6205,1.3133555308916,46042
36055003500,"Census Tract 35, Monroe County, New York",1743,238,118,127,26975,5375,6.76993689041882,26975
36055005000,"Census Tract 50, Monroe County, New York",1941,513,880,322,12623,3741,45.3374549201443,12623
36055006600,"Census Tract 66, Monroe County, New York",1963,328,539,226,21745,4603,27.4579724910851,21745
36055012000,"Census Tract 120, Monroe County, New York",2668,336,236,135,32969,4476,8.8455772113943,32969
36055001300,"Census Tract 13, Monroe County, New York",1863,500,681,254,22297,8420,36.5539452495974,22297
36055008000,"Census Tract 80, Monroe County, New York",1943,292,553,209,21014,5076,28.4611425630468,21014
36055011605,"Census Tract 116.05, Monroe County, New York",2009,287,148,84,39958,6742,7.36684917869587,39958
36055008301,"Census Tract 83.01, Monroe County, New York",4710,559,1205,391,21258,1170,25.583864118896,21258
36117021400,"Census Tract 214, Wayne County, New York",3182,566,774,295,26653,4311,24.3243243243243,26653
36117020500,"Census Tract 205, Wayne County, New York",4571,21,524,232,29978,2522,11.4635747101291,29978
36117020700,"Census Tract 207, Wayne County, New York",3422,227,532,253,30396,5022,15.5464640561075,30396
36121970100,"Census Tract 9701, Wyoming County, New York",2574,238,269,92,36250,6212,10.4506604506605,36250
36121971100,"Census Tract 9711, Wyoming County, New York",2592,301,311,122,25682,3126,11.9984567901235,25682
36069051700,"Census Tract 517, Ontario County, New York",2804,318,501,165,20653,2013,17.867332382311,20653
36069051600,"Census Tract 516, Ontario County, New York",1382,234,113,63,40387,3403,8.17655571635311,40387
36123150400,"Census Tract 1504, Yates County, New York",3944,267,359,240,23608,3774,9.10243407707911,23608
36003950900,"Census Tract 9509, Allegany County, New York",3634,289,807,229,28929,3437,22.2069345074298,28929
36015011200,"Census Tract 112, Chemung County, New York",4610,453,449,190,30175,3919,9.73969631236442,30175
36015000500,"Census Tract 5, Chemung County, New York",2601,462,356,187,27873,4305,13.6870434448289,27873
36015000700,"Census Tract 7, Chemung County, New York",2175,500,855,418,13200,2090,39.3103448275862,13200
36003950700,"Census Tract 9507, Allegany County, New York",3387,310,525,202,27797,5132,15.5004428697963,27797
36003950300,"Census Tract 9503, Allegany County, New York",5105,383,776,217,21723,3273,15.2007835455436,21723
36099950100,"Census Tract 9501, Seneca County, New York",2171,184,233,81,30821,2842,10.732381391064,30821
36099950300,"Census Tract 9503, Seneca County, New York",3833,272,581,234,33708,3823,15.1578398121576,33708
36029006302,"Census Tract 63.02, Erie County, New York",2488,359,279,132,41008,3720,11.2138263665595,41008
36029006701,"Census Tract 67.01, Erie County, New York",3027,625,421,141,32169,6414,13.9081598942848,32169
36029010001,"Census Tract 100.01, Erie County, New York",3444,671,132,74,32440,6214,3.83275261324042,32440
36029010201,"Census Tract 102.01, Erie County, New York",2442,232,122,78,37338,5567,4.995904995905,37338
36029010600,"Census Tract 106, Erie County, New York",2457,458,241,136,30244,5520,9.80870980870981,30244
36029000110,"Census Tract 1.10, Erie County, New York",2446,387,353,200,22188,4285,14.43172526574,22188
36029016300,"Census Tract 163, Erie County, New York",1889,369,756,367,15450,5655,40.0211752249868,15450
36029016600,"Census Tract 166, Erie County, New York",2776,491,1158,351,18640,4545,41.7146974063401,18640
36029016700,"Census Tract 167, Erie County, New York",2191,340,603,282,26395,6150,27.5216795983569,26395
36029009009,"Census Tract 90.09, Erie County, New York",5846,880,110,74,56817,9353,1.88162846390695,56817
36029009104,"Census Tract 91.04, Erie County, New York",4194,370,164,117,51147,5347,3.9103481163567,51147
36029010902,"Census Tract 109.02, Erie County, New York",4454,759,294,170,32918,3050,6.60080826223619,32918
36029015900,"Census Tract 159, Erie County, New York",4290,30,537,241,32675,3524,12.5174825174825,32675
36029013600,"Census Tract 136, Erie County, New York",2943,303,232,201,48265,6946,7.88311247026843,48265
36029007600,"Census Tract 76, Erie County, New York",2845,346,211,113,28525,2184,7.41652021089631,28525
36029007800,"Census Tract 78, Erie County, New York",5402,608,485,238,31745,1612,8.97815623843021,31745
36029008600,"Census Tract 86, Erie County, New York",4659,659,245,129,49673,12335,5.25863919295986,49673
36029007901,"Census Tract 79.01, Erie County, New York",3037,560,195,128,40508,5443,6.42081000987817,40508
36029007903,"Census Tract 79.03, Erie County, New York",3229,308,137,105,40589,4638,4.24279962836792,40589
36029007303,"Census Tract 73.03, Erie County, New York",7040,554,524,245,37877,6347,7.44318181818182,37877
36029013001,"Census Tract 130.01, Erie County, New York",2653,277,357,135,28730,5898,13.4564643799472,28730
36029013202,"Census Tract 132.02, Erie County, New York",5305,493,125,63,36831,4551,2.35626767200754,36831
36029013400,"Census Tract 134, Erie County, New York",6508,550,364,187,51114,5448,5.59311616472034,51114
36029017400,"Census Tract 174, Erie County, New York",4311,558,1452,442,21115,5515,33.6812804453723,21115
36029014300,"Census Tract 143, Erie County, New York",5936,531,255,234,37800,5319,4.29582210242588,37800
36029015700,"Census Tract 157, Erie County, New York",3495,43,342,164,31911,6274,9.78540772532189,31911
36029011300,"Census Tract 113, Erie County, New York",4210,524,326,205,31546,2588,7.74346793349169,31546
36029011600,"Census Tract 116, Erie County, New York",2000,432,46,34,38173,5389,2.3,38173
36047038300,"Census Tract 383, Kings County, New York",4737,534,990,375,42608,4500,20.8993033565548,42608
36047039200,"Census Tract 392, Kings County, New York",3108,660,362,205,30456,4932,11.6473616473616,30456
36047033300,"Census Tract 333, Kings County, New York",4579,928,1077,614,26778,8606,23.5204193055252,26778
36047034200,"Census Tract 342, Kings County, New York",6151,1178,2230,571,14675,4098,36.2542675987644,14675
36047035200,"Census Tract 352, Kings County, New York",1162,286,547,215,11368,682,47.0740103270224,11368
36047040000,"Census Tract 400, Kings County, New York",2906,534,363,191,30407,4987,12.4913971094288,30407
36047041300,"Census Tract 413, Kings County, New York",3743,620,625,218,36078,7485,16.6978359604595,36078
36047042000,"Census Tract 420, Kings County, New York",1930,356,399,257,30259,5512,20.6735751295337,30259
36047044700,"Census Tract 447, Kings County, New York",2543,334,874,194,23406,4632,34.368855682265,23406
36047046400,"Census Tract 464, Kings County, New York",2717,593,954,558,39397,8276,35.1122561648877,39397
36047047200,"Census Tract 472, Kings County, New York",2865,571,790,462,31858,11742,27.5741710296684,31858
36047048800,"Census Tract 488, Kings County, New York",4044,546,727,265,36778,7273,17.9772502472799,36778
36047049100,"Census Tract 491, Kings County, New York",6818,1108,2150,1041,23667,6626,31.5341742446465,23667
36047049700,"Census Tract 497, Kings County, New York",2765,330,161,72,55865,11251,5.82278481012658,55865
36059520402,"Census Tract 5204.02, Nassau County, New York",4433,503,162,87,52908,4036,3.65441010602301,52908
36081004300,"Census Tract 43, Queens County, New York",2193,398,775,269,18326,4842,35.3397172822617,18326
36081005100,"Census Tract 51, Queens County, New York",1737,310,191,132,35000,9329,10.9959700633276,35000
36081005200,"Census Tract 52, Queens County, New York",2845,488,272,135,28537,4419,9.56063268892794,28537
36081005400,"Census Tract 54, Queens County, New York",5916,740,827,454,31697,7821,13.9790398918188,31697
36081006100,"Census Tract 61, Queens County, New York",5497,702,365,216,54382,5472,6.63998544660724,54382
36081006300,"Census Tract 63, Queens County, New York",5915,903,638,294,51667,7340,10.7861369399831,51667
36081007300,"Census Tract 73, Queens County, New York",3863,490,398,170,54674,10916,10.3028734144447,54674
36081007900,"Census Tract 79, Queens County, New York",2661,457,613,276,39958,15860,23.0364524614806,39958
36081017000,"Census Tract 170, Queens County, New York",2751,520,439,261,28649,4034,15.9578335150854,28649
36081008300,"Census Tract 83, Queens County, New York",2242,407,160,111,42743,10221,7.13648528099911,42743
36081008700,"Census Tract 87, Queens County, New York",3536,488,1494,471,12355,3468,42.2511312217195,12355
36081010701,"Census Tract 107.01, Queens County, New York",0,12,0,12,,,,
36047043300,"Census Tract 433, Kings County, New York",3529,615,1281,554,25089,9898,36.2992349107396,25089
36047044300,"Census Tract 443, Kings County, New York",4417,617,1041,498,33412,7673,23.5680326013131,33412
36047050300,"Census Tract 503, Kings County, New York",2724,448,268,101,66769,11705,9.83847283406755,66769
36047051400,"Census Tract 514, Kings County, New York",7572,984,1782,743,36777,5519,23.5340729001585,36777
36047055100,"Census Tract 551, Kings County, New York",5033,772,689,478,50060,12404,13.6896483210809,50060
36047055400,"Census Tract 554, Kings County, New York",4064,567,457,199,35022,9109,11.2450787401575,35022
36047056500,"Census Tract 565, Kings County, New York",3177,395,246,103,61786,11212,7.74315391879131,61786
36047057500,"Census Tract 575, Kings County, New York",3873,565,419,174,52983,11582,10.8184869610121,52983
36047057600,"Census Tract 576, Kings County, New York",3005,419,313,152,38656,8004,10.4159733777038,38656
36047058200,"Census Tract 582, Kings County, New York",2554,641,282,217,37658,5276,11.0415035238841,37658
36047058800,"Census Tract 588, Kings County, New York",3357,517,180,89,42715,7599,5.36193029490617,42715
36047059300,"Census Tract 593, Kings County, New York",2121,261,307,112,49286,9028,14.4743045733145,49286
36047059402,"Census Tract 594.02, Kings County, New York",5248,739,330,187,47700,9425,6.28810975609756,47700
36047060000,"Census Tract 600, Kings County, New York",5963,818,569,289,49306,5234,9.54217675666611,49306
36047053400,"Census Tract 534, Kings County, New York",4659,762,923,447,26563,6364,19.8111182657223,26563
36059412000,"Census Tract 4120, Nassau County, New York",5802,910,71,56,54160,11407,1.22371596001379,54160
36059415102,"Census Tract 4151.02, Nassau County, New York",5061,717,108,98,87697,14338,2.1339656194428,87697
36059415401,"Census Tract 4154.01, Nassau County, New York",5147,760,207,148,53086,9034,4.02176024868856,53086
36059415202,"Census Tract 4152.02, Nassau County, New York",4203,592,24,27,69545,16811,0.571020699500357,69545
36059408900,"Census Tract 4089, Nassau County, New York",6004,666,175,91,40309,5200,2.9147235176549,40309
36059519000,"Census Tract 5190, Nassau County, New York",6462,862,98,71,36213,7044,1.51655834107088,36213
36059519200,"Census Tract 5192, Nassau County, New York",6285,941,97,75,46188,3894,1.54335719968178,46188
36059416600,"Census Tract 4166, Nassau County, New York",5382,722,282,124,64412,11654,5.2396878483835,64412
36059407101,"Census Tract 4071.01, Nassau County, New York",4701,765,591,458,31984,6937,12.5717932354818,31984
36059519100,"Census Tract 5191, Nassau County, New York",5587,669,293,160,43802,6785,5.24431716484697,43802
36059414700,"Census Tract 4147, Nassau County, New York",4502,402,235,160,53919,3831,5.21990226565971,53919
36081011100,"Census Tract 111, Queens County, New York",3164,426,258,131,57448,9128,8.15423514538559,57448
36081107202,"Census Tract 1072.02, Queens County, New York",0,12,0,12,,,,
36047054200,"Census Tract 542, Kings County, New York",4096,546,707,324,24100,6540,17.2607421875,24100
36047054800,"Census Tract 548, Kings County, New York",2134,437,290,128,45185,15941,13.5895032802249,45185
36047060800,"Census Tract 608, Kings County, New York",3673,523,582,213,30838,3695,15.845358017969,30838
36047066000,"Census Tract 660, Kings County, New York",2067,369,75,75,57500,10688,3.62844702467344,57500
36047067200,"Census Tract 672, Kings County, New York",1832,352,54,41,45225,7324,2.94759825327511,45225
36047069000,"Census Tract 690, Kings County, New York",1994,451,87,86,40451,8159,4.36308926780341,40451
36047080200,"Census Tract 802, Kings County, New York",4764,762,417,208,38888,6821,8.75314861460957,38888
36047081800,"Census Tract 818, Kings County, New York",4367,717,427,233,35238,10676,9.7778795511793,35238
36047082800,"Census Tract 828, Kings County, New York",3797,523,276,132,38514,6214,7.26889649723466,38514
36047085800,"Census Tract 858, Kings County, New York",2049,429,128,104,33846,8060,6.24694973157638,33846
36047086400,"Census Tract 864, Kings County, New York",2517,494,250,140,38125,6953,9.93245927691697,38125
36047070201,"Census Tract 702.01, Kings County, New York",5690,797,98,95,42345,17487,1.72231985940246,42345
36047073600,"Census Tract 736, Kings County, New York",3383,567,450,257,31908,7320,13.3018031333136,31908
36047076000,"Census Tract 760, Kings County, New York",2695,400,505,264,39205,14140,18.7384044526902,39205
36047076400,"Census Tract 764, Kings County, New York",3607,652,833,456,36458,11087,23.0939839201553,36458
36047092000,"Census Tract 920, Kings County, New York",2227,575,555,255,21476,6108,24.9214189492591,21476
36059518900,"Census Tract 5189, Nassau County, New York",7113,1018,214,173,41871,6293,3.00857584704063,41871
36059414502,"Census Tract 4145.02, Nassau County, New York",3828,451,119,84,42781,7907,3.10867293625914,42781
36059408300,"Census Tract 4083, Nassau County, New York",6874,932,257,144,46436,7782,3.73872563281932,46436
36059412100,"Census Tract 4121, Nassau County, New York",6263,477,344,273,50159,14494,5.4925754430784,50159
36059520502,"Census Tract 5205.02, Nassau County, New York",5179,606,254,194,52364,5470,4.90442170303147,52364
36059407501,"Census Tract 4075.01, Nassau County, New York",4936,696,804,481,29654,8059,16.2884927066451,29654
36059412500,"Census Tract 4125, Nassau County, New York",3855,426,8,13,85436,15720,0.207522697795071,85436
36059408800,"Census Tract 4088, Nassau County, New York",6745,893,198,139,41017,3272,2.93550778354337,41017
36059408600,"Census Tract 4086, Nassau County, New York",4396,730,83,72,45367,6636,1.88808007279345,45367
36059519801,"Census Tract 5198.01, Nassau County, New York",2475,329,87,66,55278,9561,3.51515151515151,55278
36059521801,"Census Tract 5218.01, Nassau County, New York",3914,519,165,169,60859,14006,4.2156361778232,60859
36047095800,"Census Tract 958, Kings County, New York",3109,553,398,301,34932,6324,12.8015439047925,34932
36047098200,"Census Tract 982, Kings County, New York",4532,786,1854,417,20063,3898,40.9090909090909,20063
36047100600,"Census Tract 1006, Kings County, New York",2737,387,273,188,41439,3774,9.97442455242967,41439
36047101200,"Census Tract 1012, Kings County, New York",2261,357,298,185,43731,6051,13.1800088456435,43731
36047107800,"Census Tract 1078, Kings County, New York",4554,777,529,295,36840,2059,11.6161616161616,36840
36047112600,"Census Tract 1126, Kings County, New York",3469,645,903,327,30437,6103,26.0305563562986,30437
36047112800,"Census Tract 1128, Kings County, New York",3582,942,1303,743,29382,8173,36.3763260748185,29382
36047087800,"Census Tract 878, Kings County, New York",2296,329,490,140,32257,2174,21.3414634146341,32257
36047088600,"Census Tract 886, Kings County, New York",3873,854,956,414,20263,4403,24.6837077201136,20263
36047088800,"Census Tract 888, Kings County, New York",4060,720,772,296,30237,3023,19.0147783251232,30237
36047089600,"Census Tract 896, Kings County, New York",3041,535,1003,466,18141,8614,32.9825715225255,18141
36047089800,"Census Tract 898, Kings County, New York",1907,520,372,206,26678,4038,19.5070791819612,26678
36047113200,"Census Tract 1132, Kings County, New York",1877,423,194,126,32143,11401,10.335641981886,32143
36047115200,"Census Tract 1152, Kings County, New York",3049,829,563,249,23621,8558,18.4650705149229,23621
36047117400,"Census Tract 1174, Kings County, New York",3914,775,782,323,26799,1556,19.9795605518651,26799
36047117602,"Census Tract 1176.02, Kings County, New York",2693,445,443,177,31776,9055,16.4500556999629,31776
36059414201,"Census Tract 4142.01, Nassau County, New York",5336,634,264,160,37344,3846,4.94752623688156,37344
36059412800,"Census Tract 4128, Nassau County, New York",3157,440,70,63,56615,18252,2.21729490022173,56615
36059410600,"Census Tract 4106, Nassau County, New York",7205,1089,548,426,42591,7646,7.6058292852186,42591
36059519500,"Census Tract 5195, Nassau County, New York",6237,760,328,146,43801,3679,5.25893859227193,43801
36059518600,"Census Tract 5186, Nassau County, New York",4201,541,95,109,61490,23911,2.2613663413473,61490
36059416201,"Census Tract 4162.01, Nassau County, New York",3600,522,216,135,48892,8784,6,48892
36059409800,"Census Tract 4098, Nassau County, New York",5880,892,202,114,44562,3486,3.43537414965986,44562
36059405800,"Census Tract 4058, Nassau County, New York",4254,406,302,207,47744,3672,7.09920075223319,47744
36059405500,"Census Tract 4055, Nassau County, New York",5435,667,154,167,44968,3861,2.83348666053358,44968
36081011900,"Census Tract 119, Queens County, New York",1419,354,109,40,37473,7138,7.68146582100071,37473
36081012100,"Census Tract 121, Queens County, New York",1935,330,125,55,53485,5565,6.45994832041344,53485
36081013200,"Census Tract 132, Queens County, New York",2112,494,339,288,41589,15227,16.0511363636364,41589
36081014400,"Census Tract 144, Queens County, New York",1971,515,453,419,18310,4789,22.9832572298326,18310
36081014700,"Census Tract 147, Queens County, New York",2712,436,220,96,43508,7354,8.11209439528024,43508
36081000400,"Census Tract 4, Queens County, New York",4280,999,397,248,30204,5295,9.27570093457944,30204
36081071600,"Census Tract 716, Queens County, New York",0,12,0,12,,,,
36081002600,"Census Tract 26, Queens County, New York",2133,361,76,58,39781,9508,3.56305672761369,39781
36081003400,"Census Tract 34, Queens County, New York",2545,402,573,231,25752,2963,22.5147347740668,25752
36081029900,"Census Tract 299, Queens County, New York",0,12,0,12,,,,
36081032900,"Census Tract 329, Queens County, New York",3390,632,285,195,25652,7856,8.4070796460177,25652
36081034700,"Census Tract 347, Queens County, New York",2840,483,355,122,27895,4476,12.5,27895
36081019200,"Census Tract 192, Queens County, New York",1928,329,92,80,38221,8986,4.77178423236515,38221
36081019800,"Census Tract 198, Queens County, New York",2820,407,262,145,29694,4447,9.29078014184397,29694
36047054600,"Census Tract 546, Kings County, New York",4798,620,1010,354,30717,6951,21.0504376823677,30717
36047061600,"Census Tract 616, Kings County, New York",1424,232,90,137,30889,14025,6.32022471910112,30889
36059517701,"Census Tract 5177.01, Nassau County, New York",7493,436,176,90,64176,8620,2.34885893500601,64176
36059517000,"Census Tract 5170, Nassau County, New York",3757,500,248,161,37480,5943,6.6010114453021,37480
36059404300,"Census Tract 4043, Nassau County, New York",3314,469,73,65,37125,12985,2.20277610138805,37125
36059303700,"Census Tract 3037, Nassau County, New York",6902,759,498,282,53442,12085,7.21529991306868,53442
36059303301,"Census Tract 3033.01, Nassau County, New York",2767,295,55,46,50688,6590,1.98771232381641,50688
36059303101,"Census Tract 3031.01, Nassau County, New York",3808,560,64,85,59552,9331,1.68067226890756,59552
36059303000,"Census Tract 3030, Nassau County, New York",5722,60,145,96,50192,5328,2.53407899335897,50192
36059302501,"Census Tract 3025.01, Nassau County, New York",2692,399,58,39,65398,12024,2.15453194650817,65398
36081023000,"Census Tract 230, Queens County, New York",2018,375,194,144,33625,6117,9.61347869177403,33625
36081025100,"Census Tract 251, Queens County, New York",5552,819,349,206,37612,9437,6.28602305475504,37612
36081025800,"Census Tract 258, Queens County, New York",2179,506,286,195,29766,10158,13.1252868288206,29766
36081026300,"Census Tract 263, Queens County, New York",5566,1026,178,136,29699,4784,3.19798778296802,29699
36081027500,"Census Tract 275, Queens County, New York",6325,1182,970,435,30565,2672,15.3359683794466,30565
36081027800,"Census Tract 278, Queens County, New York",2338,339,612,232,22424,6086,26.1762189905903,22424
36081028000,"Census Tract 280, Queens County, New York",1589,318,81,63,38056,5064,5.09754562617999,38056
36081028300,"Census Tract 283, Queens County, New York",7284,1135,1154,558,39217,5160,15.8429434376716,39217
36081028900,"Census Tract 289, Queens County, New York",5250,1398,434,272,43053,11308,8.26666666666667,43053
36081050700,"Census Tract 507, Queens County, New York",3722,482,459,272,32177,11452,12.3320795271359,32177
36081051100,"Census Tract 511, Queens County, New York",2292,427,103,70,50667,8707,4.49389179755672,50667
36081052000,"Census Tract 520, Queens County, New York",1313,260,85,37,25104,9383,6.47372429550647,25104
36081052600,"Census Tract 526, Queens County, New York",2131,344,130,98,45156,8562,6.10042233693102,45156
36081053601,"Census Tract 536.01, Queens County, New York",2297,557,346,415,25165,11178,15.0631258162821,25165
36081054200,"Census Tract 542, Queens County, New York",5354,899,442,214,28605,10137,8.25550989914083,28605
36019100200,"Census Tract 1002, Clinton County, New York",4144,27,490,223,35675,4340,11.8243243243243,35675
36019102200,"Census Tract 1022, Clinton County, New York",3084,365,672,206,21441,3795,21.7898832684825,21441
36059302300,"Census Tract 3023, Nassau County, New York",4456,461,244,176,68476,8854,5.47576301615799,68476
36059302101,"Census Tract 3021.01, Nassau County, New York",4801,563,206,181,70391,25450,4.2907727556759,70391
36059301900,"Census Tract 3019, Nassau County, New York",2951,554,49,48,74851,9699,1.66045408336157,74851
36059300600,"Census Tract 3006, Nassau County, New York",6406,434,544,317,57813,9254,8.4920387137059,57813
36081037700,"Census Tract 377, Queens County, New York",3896,670,480,241,26852,1481,12.3203285420945,26852
36081040400,"Census Tract 404, Queens County, New York",4095,607,441,249,32493,4659,10.7692307692308,32493
36081041400,"Census Tract 414, Queens County, New York",4468,639,727,355,31585,4940,16.2712623097583,31585
36081045800,"Census Tract 458, Queens County, New York",2259,375,50,17,38947,7834,2.21336874723329,38947
36081046000,"Census Tract 460, Queens County, New York",6156,831,558,336,27667,2772,9.06432748538012,27667
36081046300,"Census Tract 463, Queens County, New York",3679,614,434,317,28762,3667,11.7966838814895,28762
36081047500,"Census Tract 475, Queens County, New York",4651,743,472,250,34245,4131,10.1483551924317,34245
36081048900,"Census Tract 489, Queens County, New York",1490,297,162,103,29117,3194,10.8724832214765,29117
36081049700,"Census Tract 497, Queens County, New York",3112,674,54,47,27333,7804,1.73521850899743,27333
36081050500,"Census Tract 505, Queens County, New York",1716,486,163,102,38152,11037,9.4988344988345,38152
36081059100,"Census Tract 591, Queens County, New York",5367,849,317,263,33023,5719,5.90646543692938,33023
36081060600,"Census Tract 606, Queens County, New York",1158,218,112,66,35281,3324,9.67184801381693,35281
36081061000,"Census Tract 610, Queens County, New York",1554,223,51,50,38947,5584,3.28185328185328,38947
36081062000,"Census Tract 620, Queens County, New York",1490,219,98,53,39667,6311,6.57718120805369,39667
36081103202,"Census Tract 1032.02, Queens County, New York",8592,1325,1267,638,30857,5987,14.7462756052142,30857
36059300300,"Census Tract 3003, Nassau County, New York",3980,520,535,382,42361,11266,13.4422110552764,42361
36059404800,"Census Tract 4048, Nassau County, New York",5731,858,178,102,35734,3176,3.10591519804572,35734
36059404500,"Census Tract 4045, Nassau County, New York",3928,508,164,98,48072,8268,4.17515274949083,48072
36081064102,"Census Tract 641.02, Queens County, New York",0,12,0,12,,,,
36081054800,"Census Tract 548, Queens County, New York",2458,370,177,110,26111,6140,7.20097640358015,26111
36081055400,"Census Tract 554, Queens County, New York",2674,414,240,110,36567,5408,8.97531787584144,36567
36081055800,"Census Tract 558, Queens County, New York",1687,338,195,126,31119,8826,11.5589804386485,31119
36081055900,"Census Tract 559, Queens County, New York",1191,292,271,209,30000,10974,22.7539882451721,30000
36081056100,"Census Tract 561, Queens County, New York",8,12,0,12,,,0,
36081056600,"Census Tract 566, Queens County, New York",1297,339,303,294,25268,17991,23.3616037008481,25268
36081056800,"Census Tract 568, Queens County, New York",5232,680,106,82,38992,6529,2.02599388379205,38992
36081058000,"Census Tract 580, Queens County, New York",4248,809,277,194,32670,3005,6.52071563088512,32670
36081086100,"Census Tract 861, Queens County, New York",2121,322,485,199,22054,4419,22.8665723715229,22054
36081091800,"Census Tract 918, Queens County, New York",12,11,0,12,35833,29531,0,35833
36081092800,"Census Tract 928, Queens County, New York",3731,646,96,85,56000,15642,2.57303671937818,56000
36081068000,"Census Tract 680, Queens County, New York",5212,705,278,213,36761,8449,5.33384497313891,36761
36081070700,"Census Tract 707, Queens County, New York",2535,403,87,42,49623,8486,3.43195266272189,49623
36081071100,"Census Tract 711, Queens County, New York",6162,728,267,160,58319,5551,4.33300876338851,58319
36081074300,"Census Tract 743, Queens County, New York",4081,722,354,148,32086,12905,8.67434452340113,32086
36081079200,"Census Tract 792, Queens County, New York",2488,560,311,221,35156,9448,12.5,35156
36081080302,"Census Tract 803.02, Queens County, New York",3323,913,260,188,21036,2845,7.82425519109239,21036
36081084601,"Census Tract 846.01, Queens County, New York",2941,392,205,113,39460,6228,6.97041822509351,39460
36081133300,"Census Tract 1333, Queens County, New York",3876,665,293,158,37269,10951,7.5593395252838,37269
36081138501,"Census Tract 1385.01, Queens County, New York",4305,540,305,185,41453,10935,7.08478513356562,41453
36081094201,"Census Tract 942.01, Queens County, New York",2988,441,342,261,38879,10186,11.4457831325301,38879
36081099100,"Census Tract 991, Queens County, New York",7252,1123,300,172,43816,13508,4.13678985107557,43816
36081101700,"Census Tract 1017, Queens County, New York",6191,932,320,157,33575,11903,5.1687934097884,33575
36081112900,"Census Tract 1129, Queens County, New York",2120,463,52,37,36996,12829,2.45283018867925,36996
36081113900,"Census Tract 1139, Queens County, New York",3589,546,373,247,40805,14131,10.392867093898,40805
36081116700,"Census Tract 1167, Queens County, New York",1894,305,563,206,25303,4598,29.7254487856389,25303
36081118700,"Census Tract 1187, Queens County, New York",2354,366,262,149,21905,5162,11.1299915038233,21905
36081122300,"Census Tract 1223, Queens County, New York",3512,641,201,133,35875,18132,5.72323462414579,35875
36081145102,"Census Tract 1451.02, Queens County, New York",2671,508,188,124,30513,9889,7.03856233620367,30513
36081150702,"Census Tract 1507.02, Queens County, New York",3031,413,89,74,45030,7472,2.93632464533157,45030
36081152902,"Census Tract 1529.02, Queens County, New York",5919,1261,263,154,45500,11326,4.44331812806217,45500
36005016600,"Census Tract 166, Bronx County, New York",2229,372,203,107,37868,7624,9.10722296994168,37868
36005042500,"Census Tract 425, Bronx County, New York",6248,989,1464,489,19492,4245,23.4314980793854,19492
36005008300,"Census Tract 83, Bronx County, New York",5948,1014,1717,532,24786,3771,28.866845998655,24786
36005021800,"Census Tract 218, Bronx County, New York",6010,1184,1881,913,23306,6731,31.2978369384359,23306
36005045101,"Census Tract 451.01, Bronx County, New York",1521,313,31,25,51370,1169,2.03813280736358,51370
36005038600,"Census Tract 386, Bronx County, New York",9481,1614,1555,986,29863,10016,16.4012234996308,29863
36005011800,"Census Tract 118, Bronx County, New York",5645,700,405,234,28420,9566,7.17449069973428,28420
36005035900,"Census Tract 359, Bronx County, New York",2107,307,865,299,19092,3022,41.0536307546274,19092
36005038000,"Census Tract 380, Bronx County, New York",5245,868,1914,724,21894,4992,36.4918970448046,21894
36005013200,"Census Tract 132, Bronx County, New York",7367,1033,502,256,50490,10165,6.81417130446586,50490
36005025000,"Census Tract 250, Bronx County, New York",2604,462,199,140,42784,11875,7.642089093702,42784
36047004300,"Census Tract 43, Kings County, New York",3662,380,314,135,81625,12343,8.57454942654287,81625
36047005000,"Census Tract 50, Kings County, New York",2243,313,54,37,62813,11185,2.4074899687918,62813
36047005900,"Census Tract 59, Kings County, New York",1143,175,86,48,50000,11338,7.52405949256343,50000
36047006200,"Census Tract 62, Kings County, New York",2625,610,395,145,37448,20556,15.0476190476191,37448
36047015900,"Census Tract 159, Kings County, New York",4778,625,420,173,91932,16130,8.79028882377564,91932
36047016400,"Census Tract 164, Kings County, New York",1326,538,0,12,35186,18480,0,35186
36047017000,"Census Tract 170, Kings County, New York",2935,507,291,173,27119,12576,9.91482112436116,27119
36005006500,"Census Tract 65, Bronx County, New York",5394,936,2605,850,18737,4373,48.2944011865035,18737
36005035800,"Census Tract 358, Bronx County, New York",8591,1149,938,553,33480,6617,10.9184029798626,33480
