GEOID,NAME,TotalE,TotalM,PovertyE,PovertyM,median_incomeE,median_incomeM,pct_pov,median_income
36009960200,"Census Tract 9602, Cattaraugus County, New York",4841,390,727,214,19042,2681,15.0175583557116,19042
36009960400,"Census Tract 9604, Cattaraugus County, New York",4776,307,590,143,24476,2134,12.3534338358459,24476
36009960500,"Census Tract 9605, Cattaraugus County, New York",5246,377,1202,329,22220,1440,22.9126953869615,22220
36009960600,"Census Tract 9606, Cattaraugus County, New York",3425,265,460,149,21843,1844,13.4306569343066,21843
36009960702,"Census Tract 9607.02, Cattaraugus County, New York",2892,275,249,168,24071,2172,8.60995850622407,24071
36005043500,"Census Tract 435, Bronx County, New York",77,81,38,56,17604,23082,49.3506493506494,17604
36005044200,"Census Tract 442, Bronx County, New York",3779,338,487,182,27254,3845,12.8870071447473,27254
36005044800,"Census Tract 448, Bronx County, New York",2323,342,118,137,37056,7584,5.07963839862247,37056
36005044901,"Census Tract 449.01, Bronx County, New York",1953,297,62,61,45799,5182,3.17460317460317,45799
36005044902,"Census Tract 449.02, Bronx County, New York",1867,396,162,119,34143,8659,8.67702196036422,34143
36005045102,"Census Tract 451.02, Bronx County, New York",1933,272,0,123,40365,8634,0,40365
36005045600,"Census Tract 456, Bronx County, New York",3063,529,520,431,29500,6906,16.9768201110023,29500
36005045800,"Census Tract 458, Bronx County, New York",7651,751,2954,766,13855,2674,38.6093321134492,13855
36005046000,"Census Tract 460, Bronx County, New York",2810,430,588,418,21449,6396,20.9252669039146,21449
36005046201,"Census Tract 462.01, Bronx County, New York",25199,1105,2054,627,31377,1408,8.15111710782174,31377
36005046202,"Census Tract 462.02, Bronx County, New York",7217,696,1751,593,21822,4297,24.2621587917417,21822
36005050400,"Census Tract 504, Bronx County, New York",0,123,0,123,,,,
36005051600,"Census Tract 516, Bronx County, New York",4204,716,171,97,35778,7224,4.06755470980019,35778
36007000100,"Census Tract 1, Broome County, New York",2788,444,1152,420,17125,8632,41.3199426111908,17125
36007000300,"Census Tract 3, Broome County, New York",3320,370,668,277,16166,3459,20.1204819277108,16166
36007000400,"Census Tract 4, Broome County, New York",2456,303,508,286,20703,4103,20.6840390879479,20703
36007000500,"Census Tract 5, Broome County, New York",1822,355,701,269,14543,3673,38.4742041712404,14543
36007000600,"Census Tract 6, Broome County, New York",2285,288,891,328,15807,3085,38.9934354485777,15807
36007000700,"Census Tract 7, Broome County, New York",3910,419,320,165,20192,2242,8.18414322250639,20192
36007000900,"Census Tract 9, Broome County, New York",1673,213,598,211,19555,6150,35.7441721458458,19555
36007001200,"Census Tract 12, Broome County, New York",873,140,444,126,9920,3862,50.8591065292096,9920
36007001300,"Census Tract 13, Broome County, New York",3000,498,1625,511,11263,2881,54.1666666666667,11263
36007001400,"Census Tract 14, Broome County, New York",3862,415,946,369,16755,4251,24.4950802692905,16755
36007001500,"Census Tract 15, Broome County, New York",4953,419,684,367,27518,4689,13.8098122350091,27518
36007001600,"Census Tract 16, Broome County, New York",2638,286,418,209,36115,5138,15.8453373768006,36115
36007001700,"Census Tract 17, Broome County, New York",4402,400,995,272,22416,3384,22.6033621081327,22416
36007010200,"Census Tract 102, Broome County, New York",5390,29,883,349,24306,3709,16.3821892393321,24306
36007011901,"Census Tract 119.01, Broome County, New York",2954,27,274,108,26478,2297,9.27555856465809,26478
36007011902,"Census Tract 119.02, Broome County, New York",2727,19,294,177,25570,2202,10.7810781078108,25570
36007011903,"Census Tract 119.03, Broome County, New York",2742,18,422,243,21754,2189,15.3902261123268,21754
36007012000,"Census Tract 120, Broome County, New York",1630,142,230,111,22727,2665,14.1104294478528,22727
36007012101,"Census Tract 121.01, Broome County, New York",3708,229,170,88,31741,2628,4.58468176914779,31741
36007012102,"Census Tract 121.02, Broome County, New York",4090,185,433,278,33270,2510,10.5867970660147,33270
36007012103,"Census Tract 121.03, Broome County, New York",3479,229,100,73,26799,5460,2.87438919229664,26799
36007012300,"Census Tract 123, Broome County, New York",5257,27,726,306,24214,2063,13.8101578847251,24214
36007012400,"Census Tract 124, Broome County, New York",2475,148,282,103,19675,2526,11.3939393939394,19675
36007012600,"Census Tract 126, Broome County, New York",5822,15,678,254,25601,3253,11.6454826520096,25601
36007012701,"Census Tract 127.01, Broome County, New York",5528,23,810,381,27997,2678,14.6526772793054,27997
36007012702,"Census Tract 127.02, Broome County, New York",4941,17,454,336,32436,4619,9.18842339607367,32436
36007012800,"Census Tract 128, Broome County, New York",5317,19,944,243,19910,3901,17.7543727665977,19910
36007012900,"Census Tract 129, Broome County, New York",1034,108,130,83,25495,2390,12.5725338491296,25495
36007013000,"Census Tract 130, Broome County, New York",4410,219,203,92,38229,6256,4.6031746031746,38229
36007013201,"Census Tract 132.01, Broome County, New York",2009,134,53,50,26143,4165,2.63812842210055,26143
36007013202,"Census Tract 132.02, Broome County, New York",3460,272,340,177,32116,3718,9.82658959537572,32116
36007013301,"Census Tract 133.01, Broome County, New York",4736,342,446,216,26141,2842,9.41722972972973,26141
36007013303,"Census Tract 133.03, Broome County, New York",2909,292,141,100,30950,2362,4.84702646957717,30950
36007013304,"Census Tract 133.04, Broome County, New York",6459,334,621,311,29862,5018,9.6144914073386,29862
36007013500,"Census Tract 135, Broome County, New York",1910,248,362,127,18600,3380,18.9528795811518,18600
36007013600,"Census Tract 136, Broome County, New York",3746,348,759,318,20861,2034,20.2616123865457,20861
36007013700,"Census Tract 137, Broome County, New York",3596,529,615,495,22888,4409,17.1023359288098,22888
36007013900,"Census Tract 139, Broome County, New York",2420,382,898,363,16817,2819,37.1074380165289,16817
36007014000,"Census Tract 140, Broome County, New York",3161,341,1014,308,16590,1876,32.0784561847517,16590
36007014100,"Census Tract 141, Broome County, New York",3014,290,335,210,23825,2235,11.114797611148,23825
36007014200,"Census Tract 142, Broome County, New York",3173,259,242,125,24506,3976,7.62685156003782,24506
36007014301,"Census Tract 143.01, Broome County, New York",5321,313,563,211,30527,2745,10.5807179101673,30527
36007014400,"Census Tract 144, Broome County, New York",4573,313,122,74,30801,3962,2.66783293242948,30801
36049950400,"Census Tract 9504, Lewis County, New York",2770,237,383,129,21530,1182,13.826714801444,21530
36049950500,"Census Tract 9505, Lewis County, New York",2311,248,342,175,25769,1921,14.7987884032886,25769
36049950600,"Census Tract 9506, Lewis County, New York",1872,171,369,101,16837,2579,19.7115384615385,16837
36049950700,"Census Tract 9507, Lewis County, New York",5022,290,860,199,21763,1150,17.1246515332537,21763
36051030100,"Census Tract 301, Livingston County, New York",4320,17,332,149,27238,2412,7.68518518518519,27238
36051030201,"Census Tract 302.01, Livingston County, New York",5194,408,1279,427,21770,2814,24.6245668078552,21770
36057072400,"Census Tract 724, Montgomery County, New York",2615,28,743,260,19051,2185,28.4130019120459,19051
36057072500,"Census Tract 725, Montgomery County, New York",4262,22,863,235,21528,2663,20.2487095260441,21528
36057072700,"Census Tract 727, Montgomery County, New York",4139,131,285,100,26027,1927,6.88572118869292,26027
36057072800,"Census Tract 728, Montgomery County, New York",4068,130,330,96,27888,2738,8.11209439528024,27888
36059300100,"Census Tract 3001, Nassau County, New York",4974,20,179,219,21110,11850,3.59871330920788,21110
36059300300,"Census Tract 3003, Nassau County, New York",4638,257,349,279,39850,5857,7.52479517033204,39850
36059300400,"Census Tract 3004, Nassau County, New York",5204,254,208,118,43838,5756,3.99692544196772,43838
36059300500,"Census Tract 3005, Nassau County, New York",5441,265,121,69,51275,5136,2.22385590884029,51275
36059300600,"Census Tract 3006, Nassau County, New York",6331,318,363,235,58260,7740,5.73369135997473,58260
36059300800,"Census Tract 3008, Nassau County, New York",3987,231,17,22,52161,3688,0.426385753699523,52161
36059300900,"Census Tract 3009, Nassau County, New York",7837,22,127,98,58948,10125,1.62051805537833,58948
36059301000,"Census Tract 3010, Nassau County, New York",5448,290,95,95,61008,15905,1.74375917767988,61008
36059301102,"Census Tract 3011.02, Nassau County, New York",4259,175,226,196,46231,6572,5.30640995538859,46231
36009960800,"Census Tract 9608, Cattaraugus County, New York",4336,199,720,181,20677,1638,16.6051660516605,20677
36009961000,"Census Tract 9610, Cattaraugus County, New York",4117,260,311,138,25807,1734,7.55404420694681,25807
36009961100,"Census Tract 9611, Cattaraugus County, New York",3937,311,432,132,25748,2311,10.9728219456439,25748
36009961300,"Census Tract 9613, Cattaraugus County, New York",5552,301,669,213,8623,1642,12.049711815562,8623
36009961400,"Census Tract 9614, Cattaraugus County, New York",4997,273,771,246,23953,1677,15.4292575545327,23953
36009961500,"Census Tract 9615, Cattaraugus County, New York",2268,271,128,78,25926,1641,5.64373897707231,25926
36009961600,"Census Tract 9616, Cattaraugus County, New York",4277,275,874,383,20360,2898,20.4348842646715,20360
36009961700,"Census Tract 9617, Cattaraugus County, New York",3428,258,832,240,15246,4385,24.2707117852976,15246
36009961800,"Census Tract 9618, Cattaraugus County, New York",4605,314,886,271,24157,3809,19.2399565689468,24157
36009962200,"Census Tract 9622, Cattaraugus County, New York",2730,218,407,185,20013,2016,14.9084249084249,20013
36029014000,"Census Tract 140, Erie County, New York",3779,207,70,52,34916,3601,1.85234188938873,34916
36029014101,"Census Tract 141.01, Erie County, New York",6046,272,271,188,36869,5402,4.48230234866027,36869
36029014102,"Census Tract 141.02, Erie County, New York",5184,269,312,219,33454,4253,6.01851851851852,33454
36029014204,"Census Tract 142.04, Erie County, New York",3361,249,224,105,32161,3562,6.66468313002083,32161
36029014206,"Census Tract 142.06, Erie County, New York",6839,278,254,129,40754,7467,3.71399327387045,40754
36029014208,"Census Tract 142.08, Erie County, New York",4834,309,260,141,32404,3434,5.37856847331403,32404
36029014300,"Census Tract 143, Erie County, New York",6134,321,268,186,29372,2632,4.36909031626997,29372
36029014400,"Census Tract 144, Erie County, New York",4315,322,608,314,22559,2975,14.090382387022,22559
36029014501,"Census Tract 145.01, Erie County, New York",3579,174,145,123,29944,3367,4.05141100866164,29944
36029014502,"Census Tract 145.02, Erie County, New York",2406,164,679,178,22577,4473,28.2211138819618,22577
36029014601,"Census Tract 146.01, Erie County, New York",4893,287,108,64,32194,3683,2.20723482526058,32194
36029014604,"Census Tract 146.04, Erie County, New York",7401,305,133,124,40188,3646,1.79705445210107,40188
36029014701,"Census Tract 147.01, Erie County, New York",5170,231,315,178,32227,3515,6.09284332688588,32227
36029014702,"Census Tract 147.02, Erie County, New York",7693,391,535,273,28744,2566,6.95437410633043,28744
36029014801,"Census Tract 148.01, Erie County, New York",2617,150,299,174,21117,2765,11.425296140619,21117
36029014803,"Census Tract 148.03, Erie County, New York",5901,150,429,175,29400,3054,7.26995424504321,29400
36029014903,"Census Tract 149.03, Erie County, New York",7548,174,301,144,27198,2209,3.98781134075252,27198
36029015001,"Census Tract 150.01, Erie County, New York",5374,26,140,146,31695,3225,2.6051358392259,31695
36051030202,"Census Tract 302.02, Livingston County, New York",5911,418,213,117,26753,5633,3.60345119269159,26753
36051030400,"Census Tract 304, Livingston County, New York",3346,478,772,276,25369,7703,23.0723251643754,25369
36051030600,"Census Tract 306, Livingston County, New York",4375,24,252,148,26667,3504,5.76,26667
36051030700,"Census Tract 307, Livingston County, New York",7742,24,400,145,28797,3375,5.1666236114699,28797
36051030800,"Census Tract 308, Livingston County, New York",4451,309,399,131,30688,1552,8.96427769040665,30688
36051030900,"Census Tract 309, Livingston County, New York",3600,166,793,278,17669,3896,22.0277777777778,17669
36051031100,"Census Tract 311, Livingston County, New York",4936,278,344,165,27238,4073,6.96920583468395,27238
36051031200,"Census Tract 312, Livingston County, New York",3898,139,460,158,25010,3671,11.8009235505387,25010
36051031300,"Census Tract 313, Livingston County, New York",4515,197,421,104,26139,1519,9.32447397563677,26139
36053030501,"Census Tract 305.01, Madison County, New York",3136,121,372,182,25729,7694,11.8622448979592,25729
36059301200,"Census Tract 3012, Nassau County, New York",5741,446,422,325,50965,6640,7.35063577773907,50965
36059301300,"Census Tract 3013, Nassau County, New York",5446,487,307,172,27939,5221,5.63716489166361,27939
36059301400,"Census Tract 3014, Nassau County, New York",1901,190,99,118,61392,14276,5.20778537611783,61392
36059301500,"Census Tract 3015, Nassau County, New York",3315,128,38,25,70583,8587,1.14630467571644,70583
36059301600,"Census Tract 3016, Nassau County, New York",4607,30,110,102,64429,14845,2.38767093553289,64429
36059301800,"Census Tract 3018, Nassau County, New York",5205,590,604,386,31790,6379,11.6042267050913,31790
36059301900,"Census Tract 3019, Nassau County, New York",3002,218,25,26,71036,14371,0.832778147901399,71036
36059302000,"Census Tract 3020, Nassau County, New York",4991,264,144,95,51383,3298,2.88519334802645,51383
36059302101,"Census Tract 3021.01, Nassau County, New York",3817,195,29,33,87955,30284,0.759758973015457,87955
36059302200,"Census Tract 3022, Nassau County, New York",4031,336,296,137,38914,11601,7.34309104440585,38914
36059302300,"Census Tract 3023, Nassau County, New York",4555,235,30,27,60926,7740,0.658616904500549,60926
36059302400,"Census Tract 3024, Nassau County, New York",5717,409,135,92,31191,3272,2.36137834528599,31191
36059302501,"Census Tract 3025.01, Nassau County, New York",2451,216,49,47,54879,20330,1.99918400652795,54879
36059302502,"Census Tract 3025.02, Nassau County, New York",2571,18,10,15,51732,14318,0.388953714507974,51732
36059302700,"Census Tract 3027, Nassau County, New York",4424,422,247,240,33604,5391,5.58318264014467,33604
36059302800,"Census Tract 3028, Nassau County, New York",6180,332,174,208,41190,3281,2.81553398058252,41190
36059302900,"Census Tract 3029, Nassau County, New York",4146,290,107,94,42348,5137,2.58080077182827,42348
36059303000,"Census Tract 3030, Nassau County, New York",5602,22,122,84,41532,6685,2.17779364512674,41532
36011040100,"Census Tract 401, Cayuga County, New York",5380,349,855,347,22404,2336,15.8921933085502,22404
36011040200,"Census Tract 402, Cayuga County, New York",5552,394,466,208,27293,2885,8.39337175792507,27293
36011040400,"Census Tract 404, Cayuga County, New York",4522,19,415,129,24338,3030,9.17735515258735,24338
36011040500,"Census Tract 405, Cayuga County, New York",2781,205,206,83,26830,1942,7.40740740740741,26830
36011040600,"Census Tract 406, Cayuga County, New York",3531,17,88,66,25691,4524,2.49221183800623,25691
36011040700,"Census Tract 407, Cayuga County, New York",3789,18,210,176,32234,4466,5.54235946159937,32234
36011040800,"Census Tract 408, Cayuga County, New York",4681,134,190,77,27826,2710,4.05896176030763,27826
36011040900,"Census Tract 409, Cayuga County, New York",3734,260,523,130,26901,1480,14.0064274236743,26901
36011041000,"Census Tract 410, Cayuga County, New York",5393,852,476,222,18518,7495,8.82625625811237,18518
36011041200,"Census Tract 412, Cayuga County, New York",5023,206,349,115,29806,2221,6.94803902050567,29806
36011041300,"Census Tract 413, Cayuga County, New York",4068,369,809,267,22008,2322,19.8869223205506,22008
36011041400,"Census Tract 414, Cayuga County, New York",4414,422,692,335,25231,5975,15.677390122338,25231
36011041500,"Census Tract 415, Cayuga County, New York",3021,293,633,278,24657,4783,20.9533267130089,24657
36011041600,"Census Tract 416, Cayuga County, New York",2809,219,78,68,31678,2534,2.77678889284443,31678
36011041700,"Census Tract 417, Cayuga County, New York",4161,414,609,205,25327,5865,14.6359048305696,25327
36029015002,"Census Tract 150.02, Erie County, New York",2973,40,358,230,24329,4036,12.041708711739,24329
36029015003,"Census Tract 150.03, Erie County, New York",3430,32,332,179,25532,4054,9.67930029154519,25532
36029015101,"Census Tract 151.01, Erie County, New York",3258,18,206,98,35736,2688,6.32289748311848,35736
36029015102,"Census Tract 151.02, Erie County, New York",2746,16,236,83,30015,3103,8.59431900946832,30015
36029015201,"Census Tract 152.01, Erie County, New York",3159,185,83,89,36904,6205,2.62741373852485,36904
36029015202,"Census Tract 152.02, Erie County, New York",4805,187,380,217,31155,3751,7.90842872008325,31155
36029015302,"Census Tract 153.02, Erie County, New York",2693,199,149,116,25126,3987,5.53286297809135,25126
36029015401,"Census Tract 154.01, Erie County, New York",2689,224,172,88,26250,4560,6.39642989959093,26250
36029015402,"Census Tract 154.02, Erie County, New York",5437,422,309,226,31774,4493,5.68328122126173,31774
36029015503,"Census Tract 155.03, Erie County, New York",2405,298,139,137,23279,4295,5.77962577962578,23279
36029015504,"Census Tract 155.04, Erie County, New York",3949,286,315,164,24318,3791,7.97670296277539,24318
36029015600,"Census Tract 156, Erie County, New York",2014,175,145,68,28737,1530,7.19960278053625,28737
36029015700,"Census Tract 157, Erie County, New York",3491,18,428,171,26769,5181,12.2600973932971,26769
36029015800,"Census Tract 158, Erie County, New York",4213,17,324,168,25368,5060,7.69048184191787,25368
36029016100,"Census Tract 161, Erie County, New York",2807,153,0,123,8710,3383,0,8710
36029016200,"Census Tract 162, Erie County, New York",2652,477,220,149,23269,3574,8.29562594268477,23269
36053030502,"Census Tract 305.02, Madison County, New York",3874,122,33,24,42895,5164,0.851832731027362,42895
36053030700,"Census Tract 307, Madison County, New York",7064,258,575,205,17092,5002,8.13986409966025,17092
36053030800,"Census Tract 308, Madison County, New York",3636,252,350,126,26002,2043,9.62596259625963,26002
36053030900,"Census Tract 309, Madison County, New York",3716,360,210,97,6119,2087,5.65123789020452,6119
36053031000,"Census Tract 310, Madison County, New York",5809,364,437,171,26824,2504,7.52280943363746,26824
36053031100,"Census Tract 311, Madison County, New York",2530,28,396,138,26115,3268,15.6521739130435,26115
36053940102,"Census Tract 9401.02, Madison County, New York",4544,312,548,271,25025,3125,12.0598591549296,25025
36053940103,"Census Tract 9401.03, Madison County, New York",4006,417,255,172,25979,4046,6.3654518222666,25979
36053940200,"Census Tract 9402, Madison County, New York",3364,253,199,169,25299,2298,5.91557669441141,25299
36053940300,"Census Tract 9403, Madison County, New York",5685,251,450,236,25475,3311,7.9155672823219,25475
36059303101,"Census Tract 3031.01, Nassau County, New York",3686,202,160,120,49646,6043,4.34074877916441,49646
36059303102,"Census Tract 3031.02, Nassau County, New York",3937,187,97,100,46502,3508,2.46380492760986,46502
36059303202,"Census Tract 3032.02, Nassau County, New York",3992,339,202,141,34471,6737,5.06012024048096,34471
36059303301,"Census Tract 3033.01, Nassau County, New York",3520,227,55,64,38438,7196,1.5625,38438
36059303302,"Census Tract 3033.02, Nassau County, New York",3719,228,115,84,43224,4429,3.09222909384243,43224
36059303500,"Census Tract 3035, Nassau County, New York",5140,334,213,172,38562,4543,4.14396887159533,38562
36059303600,"Census Tract 3036, Nassau County, New York",6875,476,402,297,32045,4375,5.84727272727273,32045
36059303700,"Census Tract 3037, Nassau County, New York",6676,479,84,59,40134,3306,1.25823846614739,40134
36059303800,"Census Tract 3038, Nassau County, New York",5588,403,249,180,40504,8710,4.45597709377237,40504
36059303900,"Census Tract 3039, Nassau County, New York",3962,327,114,111,40257,6559,2.87733467945482,40257
36059304002,"Census Tract 3040.02, Nassau County, New York",4227,291,293,252,29000,5708,6.93162999763426,29000
36059304100,"Census Tract 3041, Nassau County, New York",4330,409,483,255,27767,5649,11.1547344110855,27767
36059304202,"Census Tract 3042.02, Nassau County, New York",3168,391,127,89,27172,3147,4.00883838383838,27172
36059304204,"Census Tract 3042.04, Nassau County, New York",3711,665,1049,546,19424,3222,28.2673133926165,19424
36059404300,"Census Tract 4043, Nassau County, New York",3151,197,51,48,44967,7180,1.61853379879403,44967
36059404400,"Census Tract 4044, Nassau County, New York",4865,226,165,132,51439,4657,3.39157245632066,51439
36059404500,"Census Tract 4045, Nassau County, New York",4268,246,125,111,37721,6124,2.92877225866917,37721
36059404700,"Census Tract 4047, Nassau County, New York",6178,326,193,122,40824,5429,3.12398834574296,40824
36059404800,"Census Tract 4048, Nassau County, New York",5337,597,112,74,38017,3236,2.0985572418962,38017
36059404901,"Census Tract 4049.01, Nassau County, New York",5242,543,116,107,34318,2840,2.21289584128195,34318
36059404902,"Census Tract 4049.02, Nassau County, New York",4281,466,209,119,28399,5712,4.88203690726466,28399
36011042100,"Census Tract 421, Cayuga County, New York",5147,383,1091,401,18019,4641,21.1968136778706,18019
36013030100,"Census Tract 301, Chautauqua County, New York",3854,503,1224,467,16395,2618,31.7592112091334,16395
36013030200,"Census Tract 302, Chautauqua County, New York",4158,385,828,215,20504,2953,19.9134199134199,20504
36013030300,"Census Tract 303, Chautauqua County, New York",2151,397,615,191,14022,3584,28.5913528591353,14022
36013030400,"Census Tract 304, Chautauqua County, New York",4577,409,542,224,23093,2795,11.841817784575,23093
36013030500,"Census Tract 305, Chautauqua County, New York",3371,378,1359,328,12471,1747,40.3144467517057,12471
36013030700,"Census Tract 307, Chautauqua County, New York",4749,429,961,390,19717,2440,20.2358391240261,19717
36013030800,"Census Tract 308, Chautauqua County, New York",4339,415,369,170,27008,3333,8.5042636552201,27008
36013035100,"Census Tract 351, Chautauqua County, New York",4753,364,610,249,24636,4344,12.8339995792131,24636
36013035300,"Census Tract 353, Chautauqua County, New York",2648,19,287,106,27670,2132,10.8383685800604,27670
36013035500,"Census Tract 355, Chautauqua County, New York",3009,291,844,371,17110,2309,28.0491857760053,17110
36013035600,"Census Tract 356, Chautauqua County, New York",3262,265,433,216,21879,4101,13.2740649908032,21879
36013035700,"Census Tract 357, Chautauqua County, New York",3298,321,987,396,21347,1851,29.9272286234081,21347
36013035800,"Census Tract 358, Chautauqua County, New York",3708,371,890,242,22196,6491,24.0021574973031,22196
36013035901,"Census Tract 359.01, Chautauqua County, New York",5142,425,765,271,27255,7201,14.87747957993,27255
36013036000,"Census Tract 360, Chautauqua County, New York",4767,273,685,247,19898,3044,14.3696245017831,19898
36013036100,"Census Tract 361, Chautauqua County, New York",5182,261,688,190,23028,1957,13.2767271323813,23028
36013036300,"Census Tract 363, Chautauqua County, New York",4925,43,605,160,20268,2490,12.2842639593909,20268
36029016300,"Census Tract 163, Erie County, New York",2738,481,510,364,16506,1896,18.6267348429511,16506
36029016400,"Census Tract 164, Erie County, New York",3166,398,1435,289,11495,1768,45.3253316487682,11495
36029016500,"Census Tract 165, Erie County, New York",1152,174,237,113,11176,2606,20.5729166666667,11176
36029016700,"Census Tract 167, Erie County, New York",2553,288,490,175,26110,3808,19.1931061496279,26110
36029016800,"Census Tract 168, Erie County, New York",3649,494,998,318,13582,2015,27.3499588928474,13582
36029016900,"Census Tract 169, Erie County, New York",4022,544,673,237,20417,5577,16.7329686723023,20417
36029017000,"Census Tract 170, Erie County, New York",2925,339,508,208,16639,2806,17.3675213675214,16639
36029017100,"Census Tract 171, Erie County, New York",4195,559,2414,486,12234,2296,57.5446960667461,12234
36029017200,"Census Tract 172, Erie County, New York",2407,264,610,294,17317,7014,25.3427503115912,17317
36029017400,"Census Tract 174, Erie County, New York",4027,508,1702,545,14498,2188,42.2647131859945,14498
36029017501,"Census Tract 175.01, Erie County, New York",1512,139,192,101,24045,2529,12.6984126984127,24045
36029017502,"Census Tract 175.02, Erie County, New York",2601,171,66,54,26722,7681,2.53748558246828,26722
36029940000,"Census Tract 9400, Erie County, New York",1872,171,239,122,28333,11036,12.767094017094,28333
36029990000,"Census Tract 9900, Erie County, New York",0,123,0,123,,,,
36031960100,"Census Tract 9601, Essex County, New York",2410,218,281,122,27594,6158,11.6597510373444,27594
36031960200,"Census Tract 9602, Essex County, New York",2480,18,151,93,30348,4157,6.08870967741936,30348
36053940401,"Census Tract 9404.01, Madison County, New York",6866,357,887,404,26422,2833,12.9187299737839,26422
36053940403,"Census Tract 9404.03, Madison County, New York",5239,256,592,275,30008,3601,11.299866386715,30008
36053940600,"Census Tract 9406, Madison County, New York",7429,278,821,287,26223,1024,11.0512855027595,26223
36053940700,"Census Tract 9407, Madison County, New York",3200,316,129,100,31594,3913,4.03125,31594
36055000700,"Census Tract 7, Monroe County, New York",2446,477,1232,448,12585,5615,50.3679476696648,12585
36055001000,"Census Tract 10, Monroe County, New York",2939,367,666,209,22019,7391,22.6607689690371,22019
36055001500,"Census Tract 15, Monroe County, New York",1227,397,752,351,15938,5615,61.2876935615322,15938
36055001800,"Census Tract 18, Monroe County, New York",5367,447,922,435,23045,3340,17.1790572014161,23045
36055001900,"Census Tract 19, Monroe County, New York",2361,347,528,244,22194,3029,22.3634053367217,22194
36055002000,"Census Tract 20, Monroe County, New York",4565,477,1024,397,20346,3404,22.4315443592552,20346
36055002200,"Census Tract 22, Monroe County, New York",2742,334,815,360,17236,3014,29.7228300510576,17236
36055002300,"Census Tract 23, Monroe County, New York",4650,698,2209,672,13484,2200,47.505376344086,13484
36055002400,"Census Tract 24, Monroe County, New York",3280,466,1535,411,10942,1837,46.7987804878049,10942
36055002900,"Census Tract 29, Monroe County, New York",3474,405,448,206,27747,2867,12.8957973517559,27747
36055003000,"Census Tract 30, Monroe County, New York",1602,279,280,125,22146,5778,17.478152309613,22146
36055003100,"Census Tract 31, Monroe County, New York",4298,415,449,190,33471,6274,10.4467194043741,33471
36055003300,"Census Tract 33, Monroe County, New York",1903,280,658,243,15827,5328,34.5769837099317,15827
36059405000,"Census Tract 4050, Nassau County, New York",6178,630,570,339,31396,4013,9.22628682421496,31396
36059405100,"Census Tract 4051, Nassau County, New York",8187,465,432,289,37819,4888,5.2766581165262,37819
36059405200,"Census Tract 4052, Nassau County, New York",6823,834,461,309,29145,3942,6.75655869851971,29145
36059405302,"Census Tract 4053.02, Nassau County, New York",4266,325,262,132,42453,5112,6.14158462259728,42453
36059405400,"Census Tract 4054, Nassau County, New York",8014,661,362,200,30884,2214,4.51709508360369,30884
36059405500,"Census Tract 4055, Nassau County, New York",5322,495,73,54,37258,4047,1.37166478767381,37258
36059405600,"Census Tract 4056, Nassau County, New York",3965,264,78,87,38929,9623,1.9672131147541,38929
36059405700,"Census Tract 4057, Nassau County, New York",4630,341,81,64,42091,8713,1.74946004319654,42091
36059405900,"Census Tract 4059, Nassau County, New York",5202,274,193,174,46154,4151,3.71011149557862,46154
36059406001,"Census Tract 4060.01, Nassau County, New York",4637,417,447,292,39884,7556,9.63985335346129,39884
36059406002,"Census Tract 4060.02, Nassau County, New York",2905,218,116,128,32569,6239,3.99311531841652,32569
36059406100,"Census Tract 4061, Nassau County, New York",2876,241,121,103,38542,5595,4.20723226703755,38542
36059406201,"Census Tract 4062.01, Nassau County, New York",2815,342,304,152,36893,5943,10.7992895204263,36893
36059406202,"Census Tract 4062.02, Nassau County, New York",5570,511,204,168,33744,2714,3.66247755834829,33744
36059406300,"Census Tract 4063, Nassau County, New York",3894,220,184,260,48427,10411,4.72521828454032,48427
36059406400,"Census Tract 4064, Nassau County, New York",6363,349,40,71,43088,8515,0.628634292000629,43088
36059406501,"Census Tract 4065.01, Nassau County, New York",6612,346,367,253,49754,9290,5.55051421657592,49754
36059406701,"Census Tract 4067.01, Nassau County, New York",2504,458,142,181,20069,18580,5.67092651757189,20069
36013036401,"Census Tract 364.01, Chautauqua County, New York",3058,265,204,64,20417,3025,6.67102681491171,20417
36013036402,"Census Tract 364.02, Chautauqua County, New York",3497,303,658,271,23651,3503,18.8161281098084,23651
36013036500,"Census Tract 365, Chautauqua County, New York",4938,20,645,280,20627,1745,13.0619684082625,20627
36013036600,"Census Tract 366, Chautauqua County, New York",3046,189,346,113,18117,2600,11.3591595535128,18117
36013036800,"Census Tract 368, Chautauqua County, New York",4423,221,344,122,24194,2281,7.7775265656794,24194
36013036901,"Census Tract 369.01, Chautauqua County, New York",2908,222,655,187,21492,1772,22.5240715268226,21492
36013036902,"Census Tract 369.02, Chautauqua County, New York",3758,202,92,77,20845,5918,2.44811069717935,20845
36013037100,"Census Tract 371, Chautauqua County, New York",3839,149,405,192,25409,3414,10.5496222974733,25409
36013037200,"Census Tract 372, Chautauqua County, New York",3267,229,500,209,27088,2494,15.3045607591062,27088
36013037300,"Census Tract 373, Chautauqua County, New York",5504,226,805,212,22274,2146,14.625726744186,22274
36013037400,"Census Tract 374, Chautauqua County, New York",3805,193,645,160,23108,2024,16.9513797634691,23108
36013037500,"Census Tract 375, Chautauqua County, New York",5004,214,157,72,27825,3993,3.13749000799361,27825
